Tanggal,Demand,Is_Peak_Season,Is_Event,Waktu_Produksi,Biaya_Lembur,Lead_Time,Ongkir_Bahan_Baku,Max_Lembur_Bulan,Max_TK_Tambahan,Kategori_Musim,Prod_Pouch,Prod_Sajadah,Prod_Sarung Bantal,Prod_Selimut,Prod_Taplak Meja,Prod_Totebag
2022-08-22,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-08-23,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-08-24,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-08-25,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-08-26,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-08-27,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-08-28,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-08-29,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-08-30,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-08-31,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-01,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-02,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-03,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-04,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-05,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-06,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-07,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-08,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-09,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-10,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-11,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-12,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-13,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-14,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-15,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-16,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-17,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-18,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-19,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-20,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-21,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-22,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-23,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-24,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-25,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-26,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-27,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-28,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-29,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-09-30,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-01,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-02,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-03,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-04,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-05,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-06,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-07,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-08,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-09,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-10,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-11,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-12,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-13,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-14,10,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-15,3,0,1,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-16,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-17,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-18,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-19,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-20,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-21,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-22,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-23,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-24,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-25,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-26,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-27,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-28,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-29,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-30,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-10-31,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-01,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-02,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-03,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-04,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-05,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-06,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-07,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-08,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-09,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-10,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-11,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-12,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-13,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-14,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-15,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-16,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-17,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-18,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-19,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-20,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-21,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-22,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-23,7,0,1,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-24,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-25,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-26,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-27,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-28,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-29,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-11-30,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-01,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-02,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-03,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-04,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-05,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-06,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-07,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-08,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-09,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-10,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-11,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-12,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-13,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-14,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-15,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-16,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-17,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-18,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-19,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-20,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-21,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-22,0,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-23,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-24,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-25,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-26,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-27,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-28,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-29,0,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-30,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2022-12-31,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-01,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-02,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-03,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-04,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-05,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-06,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-07,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-08,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-09,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-10,10,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-11,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-12,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-13,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-14,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-15,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-16,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-17,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-18,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-19,0,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-20,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-21,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-22,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-23,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-24,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-25,10,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-26,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-27,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-28,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-29,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-30,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-01-31,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-01,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-02,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-03,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-04,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-05,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-06,0,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-07,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-08,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-09,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-10,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-11,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-12,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-13,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-14,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-15,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-16,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-17,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-18,9,0,1,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-19,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-20,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-21,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-22,18,0,1,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-23,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-24,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-25,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-26,0,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-27,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-02-28,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-01,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-02,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-03,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-04,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-05,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-06,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-07,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-08,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-09,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-10,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-11,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-12,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-13,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-14,0,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-15,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-16,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-17,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-18,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-19,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-20,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-21,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-22,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-23,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-24,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-25,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-26,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-27,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-28,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-29,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-30,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-03-31,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-01,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-02,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-03,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-04,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-05,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-06,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-07,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-08,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-09,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-10,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-11,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-12,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-13,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-14,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-15,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-16,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-17,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-18,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-19,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-20,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-21,10,1,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-22,11,1,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-23,38,1,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-24,32,1,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-25,29,1,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-26,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-27,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-28,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-29,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-04-30,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-01,9,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-02,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-03,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-04,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-05,10,0,1,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-06,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-07,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-08,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-09,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-10,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-11,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-12,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-13,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-14,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-15,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-16,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-17,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-18,0,0,1,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-19,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-20,7,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-21,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-22,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-23,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-24,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-25,6,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-26,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-27,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-28,3,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-29,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-30,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-05-31,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-01,9,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-02,8,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-03,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-04,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-05,2,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-06,4,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-07,1,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-08,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-09,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-10,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
2023-06-11,5,0,0,56,75000,7,50000,40,1,Idul Fitri,False,False,False,True,False,False
